,date,address,eircode,county,price,not_full_market,vat_exclusive,description,size_description
185,8/1/2010,"8  Cois Cuain, Whitegate",,Cork,249000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
186,8/1/2010,"8 Ash Road, Fota Rock, Carrigtwohill",,Cork,185000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
187,8/1/2010,"9 SUNDALE MEADOWS, MOUNTAINVIEW, TALLAGHT",D24 61H9,Dublin,153000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
188,8/1/2010,"94, Greenpark Meadows, Mullingar",N91 8EVH,Westmeath,167000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
189,8/1/2010,"Apartment 26, Portabello Harbour, Grove Road",D06 T24F,Dublin,252500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
190,8/1/2010,"apt 25 block 2, The view  newtown hall, maynooth",W23 028H,Kildare,201950,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
191,8/1/2010,"APT 8  1 GRANGE LODGE AVENUE, CLONGRIFFIN",D13 345H,Dublin,177685.95,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
192,8/1/2010,"Aughine, Moydow",,Longford,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
193,8/1/2010,"Brookpark, Rathcool, Mallow",P51 4FAP,Cork,130000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
194,8/1/2010,"Dunmore Road, Tuam",H54 0VE7,Galway,396476,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
195,8/1/2010,"Gortnacornaun, Roscahill, Co. Galway",,Galway,188000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
196,8/1/2010,"Inishfail House, Fahan",,Donegal,425000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
197,8/1/2010,"Knockcurra, Drangan, Thurles",E41 0Y2N,Tipperary,50000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
198,8/1/2010,"Monang, Abbeyside, Dungarvan",X35 A7RH,Waterford,250000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
199,8/1/2010,"NEWTOWN, ROSCOMMON",F42 W23N,Roscommon,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
200,8/1/2010,"No 5 An Garran, Ballyraine, Letterkenny",F92 64DC,Donegal,245000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
201,8/1/2010,"Number 8, Florence Road, Bray",A98 P9Y2,Wicklow,36250,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
202,8/1/2010,"Number 8, Florence Road, Bray",A98 W6DA,Wicklow,16000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
203,8/1/2010,"Rathquarter, Sligo",F91 TAHE,Sligo,12000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
204,8/1/2010,"Station Road, Kildare",R51 A5RX,Kildare,65000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
205,8/1/2010,"The Cottage, Shantraud, Killaloe",,Clare,222400,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
206,8/1/2010,"The Lock House, Cardenton, Athy",R14 TR02,Kildare,260000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
207,8/1/2010,"The Old Schoolhouse, Parkbridge, Clonegal",,Wicklow,265000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
208,8/1/2010,"Tirconnell Street, Ballyshannon",,Donegal,197000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
209,11/1/2010,"1 The View, Riverbank, Drogheda",A92 KREC,Louth,385000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
210,11/1/2010,"10 harrison cove, skerries",K34 PXKR,Dublin,247948,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
211,11/1/2010,"108, Castlefield Court, Clonsilla",,Dublin,72000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
212,11/1/2010,"12 Roanmore Park, Waterford city",,Waterford,140000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
213,11/1/2010,"14 Killashee View, Naas, Kildare",W91 C337,Kildare,510000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
214,11/1/2010,"15 Foxhollow, Golf Links Road, Limerick",V94 171N,Limerick,600000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
215,11/1/2010,"15 Limeworth, Ballincollig",P31 8KXF,Cork,745000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
216,11/1/2010,"16 Oakdale Drive, Ballycullen, Firhouse",,Dublin,322500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
217,11/1/2010,"162 Ballyspillane, Killarney",V93 5XH4,Kerry,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
218,11/1/2010,"17 Annesley Park, Ranelagh, Dublin 6",D06 TP2N,Dublin,930000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
219,11/1/2010,"18 Cairns Woods, Ballyviniter, Mallow",P51 A6N0,Cork,205000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
220,11/1/2010,"18 Manor Roag, Lehenaghbeg, Togher",,Cork,270000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
221,11/1/2010,"19 OAKLANDS, CARRICK ON SUIR, COUNTY TIPPERARY",,Tipperary,192500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
222,11/1/2010,"2 Bellview, Glenfield, Kilmallock",V35 KP9D,Limerick,180000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
223,11/1/2010,"20 WHEATFIELD GROVE, CLONDALKIN, DUBLIN 22",D22 P64F,Dublin,184000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
224,11/1/2010,"22 Bruach na hAbhann, Maganey, Killeen",,Laois,140000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
225,11/1/2010,"26 Lissaniska, Lahinch Road, Ennis",V95 K9YV,Clare,150000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
226,11/1/2010,"29 Myrtle House, Longfield Road  The Coast, Baldoyle",,Dublin,240000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
227,11/1/2010,"3 CASTLEFIELDS, KILKEE",,Clare,400000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
228,11/1/2010,"3 THE PARK, BRIARFIELD, CASTLETROY",,Limerick,230000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
229,11/1/2010,"33 Shanavine Way, Clonmel",E91 AYK4,Tipperary,160000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
230,11/1/2010,"33, St. Patrick's Estate, Ballina",F26 09DC,Mayo,127000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
231,11/1/2010,"4 Cluain Eala, Coosan, Athlone",N37 2W9T,Westmeath,395000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
232,11/1/2010,"48 Walsh Road, Drumcondra, Dublin 9",D09 AKE9,Dublin,195000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
233,11/1/2010,"56 Cherrywood Park, Clondalkin",,Dublin,100000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
234,11/1/2010,"6 dun lia, thurles",E41 5WWH,Tipperary,50000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
235,11/1/2010,"73 COLLEGE PARK, TERENURE",D6W 5VAK,Dublin,131250,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
236,11/1/2010,"8 Kilberry, Navan",C15 A2XC,Meath,140000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
237,11/1/2010,"99 Manor Court, Knocknacarra, Galway",H91 FX3N,Galway,205000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
238,11/1/2010,"Abbey House, 113 Upper Newcastle, Galway",H91 AWFP,Galway,1408000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
239,11/1/2010,"Apartment 18 The Gallery, Turvey Walk, Donabate",,Dublin,124221.69,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
240,11/1/2010,"Cloonaugh, Carrowbehy, Castlerea",F45 T810,Roscommon,32500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
241,11/1/2010,"Cloonshannagh, Rooskey",,Roscommon,78000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
242,11/1/2010,"Farmlands, Treagh, Inniskeen.",,Louth,255000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
243,11/1/2010,"Hillview, Ballinderry, Mullingar",N91 N26A,Westmeath,125000,FALSE,FALSE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
244,11/1/2010,"Lawaus, Ballindine",,Mayo,60000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
245,11/1/2010,"Liberty, Ballydangan, Athlone",N37 RCHT,Roscommon,290000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
246,11/1/2010,"Lower Town, Kilbeggan",,Westmeath,170000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
247,11/1/2010,"Magheranure, Cootehill",H16 YCT1,Cavan,150000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
248,11/1/2010,"No. 65 The Green, Moyglare Hall Moyglare Road, Maynooth",W23 KR06,Kildare,285000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
249,11/1/2010,"Stradbally, Kilcolgan",,Galway,340000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
250,11/1/2010,"Whitehall, Drombane, Thurles",E41 4P5N,Tipperary,24500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
251,12/1/2010,"1 Cois Inbhir, Donabate",,Dublin,153852.93,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
252,12/1/2010,"10 Ailesbury Lawn, Dundrum, Dublin 16",D16 F76C,Dublin,800000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
253,12/1/2010,"11 Allenwood, Tullyallen, Drogheda",A92 Y7FE,Louth,180616.74,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
254,12/1/2010,"110 ROCKFIELD CLOSE, ARDEE",,Louth,216000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
255,12/1/2010,"147B Greenpark Meadows, Mullingar",N91 EWKC,Westmeath,185000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
256,12/1/2010,"15 Elm Grove, Rockfield, Kells",A82 W3V3,Meath,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
257,12/1/2010,"15 Rosemount Park, Dundrum, Dublin 14",D14 7D6P,Dublin,356000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
258,12/1/2010,"168 Carrigwood, Firhouse, Dublin 24",D24 0VEK,Dublin,285000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
259,12/1/2010,"1A Manor Grove, Manor Village, Tralee",V92 C1V3,Kerry,134000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
260,12/1/2010,"2 Arlington Estate, Portarlington",,Laois,105000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
261,12/1/2010,"2 Kingston Avenue, Victoria Road",,Cork,140000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
262,12/1/2010,"21 Foxwood, Swords",K67 R6V8,Dublin,275000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
263,12/1/2010,"25 Belton Park Road, Donnycarney",,Dublin,222500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
264,12/1/2010,"27 CLONLEA, MOUNT OVAL VILLAGE, ROCHESTOWN",,Cork,160000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
265,12/1/2010,"3 Newenham Terrace, Infirmary Road, Cork",,Cork,410000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
266,12/1/2010,"31 ST BRIGIDS PLACE, PORTLAOISE",R32 A3YY,Laois,70000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
267,12/1/2010,"32 KILL ABBEY, DEANSGRANGE, BLACKROCK",A94 71TV,Dublin,640000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
268,12/1/2010,"35 Saunders House, Spencer Dock  North Wall Quay, Dublin 1",D01 XTXP,Dublin,332599.11,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
269,12/1/2010,"41 Newtown Terrace, Thomastown, Kilkenny",R95 WVC3,Kilkenny,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
270,12/1/2010,"5 Temple View Park, Clare Hall",D13 HDNP,Dublin,290000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
271,12/1/2010,"5 Temple View park, Clarehall, Dublin 13",D13 952R,Dublin,290000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
272,12/1/2010,"52 Clonmore, Ballyviniter, Mallow",P51 ED32,Cork,188000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
273,12/1/2010,"7 CASTLEVIEW GROVE, SWORDS",K67 2XWE,Dublin,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
274,12/1/2010,"9 Beech Road, Woodlands, Portlaw",,Waterford,185950,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
275,12/1/2010,"Apartment 15 Dawson Court, Cross Avenue, Blackrock",A94 RRTV,Dublin,380000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
276,12/1/2010,"Coocholly, Ballyshannon, Co. Donegal.",,Donegal,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
277,12/1/2010,"Fairfield, Lavistown, Kilkenny",R95 3PTV,Kilkenny,435000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
278,12/1/2010,"Glendower, Old Station Road, Portmarnock",,Dublin,1475000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
279,12/1/2010,"Haymarket, Carlow",R93 6E97,Carlow,266000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
280,12/1/2010,"House 2  Dungriffin Road, Howth, County Dublin",,Dublin,594714,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
281,12/1/2010,"Keadue, Burtonport",,Donegal,180000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
282,12/1/2010,"Kevinsfort Park, Strandhill Road, Sligo",F91 KR82,Sligo,300000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
283,12/1/2010,"Newhill, Two-Mile-Borris, Thurles",E41 XA84,Tipperary,213000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
284,12/1/2010,"No. 11, Cartron Estate, Sligo",F91 32N6,Sligo,85000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
285,12/1/2010,"Raenagisheach, Kilmaley",,Clare,22500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
286,12/1/2010,"Rosebrien, Graball Bay, Crosshaven",,Cork,30000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
287,12/1/2010,"Slevoy, Foulksmills",,Wexford,170000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
288,13/01/2010,"1 Bridgeview Gardens, Kilkenny",R95 YFY7,Kilkenny,250000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
289,13/01/2010,"11 Ardfield Crescent, Grange, Douglas",,Cork,243000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
290,13/01/2010,"11 Balally Drive, Dundrum",D14 1EAX,Dublin,500000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
291,13/01/2010,"112cannon street, waterford",X91 Y49P,Waterford,112000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
292,13/01/2010,"17 Swarnward Court, Parnell Road",,Dublin,345000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
293,13/01/2010,"178 churchfields, ashbourne",A84 1HVK,Meath,310000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
294,13/01/2010,"18 D'Alton Drive, Salthill, Galway",H91 N996,Galway,480000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
295,13/01/2010,"2  Cois na Dun, Carrownanty, Ballymote",F56 ETX9,Sligo,128640.97,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
296,13/01/2010,"2 Conland, Conland Lane, Kerrykeel",,Donegal,211375,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
297,13/01/2010,"231 Seapark, Malahide, Dublin",K36 12K9,Dublin,750000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
298,13/01/2010,"255 Bru na Gruadan, Castletroy",,Limerick,177731.27,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
299,13/01/2010,"26 The Croft, Parc Na Silla  Loughlinstown",,Dublin,250000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
300,13/01/2010,"3  Fox Haven, Lacken, Gorey",Y25 X34A,Wexford,350000,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
301,13/01/2010,"3 Castlegate House, Adamstown, Dublin 15",D15 6V89,Dublin,124669,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
302,13/01/2010,"3 Castlegate House, Castlegate, Adamstown",,Dublin,124669.6,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
303,13/01/2010,"3 Merrion Park, South Hill Avenue, Blackrock",A94 0TC8,Dublin,470000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
304,13/01/2010,"350 Grahamsland, Castlefin",,Donegal,82500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
305,13/01/2010,"36 The Meadows, Grange Road, Clonsilla",,Dublin,151750,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
306,13/01/2010,"4 Bramble Court, Tollowhill, Tullow",,Carlow,158590.3,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
307,13/01/2010,"41 Ardkill Place, Garrymore, Ballinagh",,Cavan,100000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
308,13/01/2010,"47 Dalriada, Knocklyon, Dublin 16",D16 VC24,Dublin,70000,FALSE,FALSE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
309,13/01/2010,"5 offaly Road, cabra east, dublin 7",D07 287E,Dublin,227000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
310,13/01/2010,"5 Ross Street, Stoneybatter",,Dublin,190000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
311,13/01/2010,"7 tournore gardens, abbeyside, dungarvan",X35 RCDE,Waterford,167400.89,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
312,13/01/2010,"8 Preston Heights, Kilmeague, Naas",W91 KX08,Kildare,198000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
313,13/01/2010,"92 Castleross, Dundalk",A91 2YKY,Louth,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
314,13/01/2010,"APARTMENT 37  BLOCK D, CLARE VILLAGE, CLARE HALL",,Dublin,169950,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
315,13/01/2010,"Apartment 8 The Sycamore, Elmfield  Ballyogan Road, Leopardstown",,Dublin,248898.68,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
316,13/01/2010,"Bocks Upper, Carrickmacross, Co. Monaghan",A81 XFHF,Monaghan,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
317,13/01/2010,"Carraigmourne, Thomastown",,Kilkenny,217000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
318,13/01/2010,"Corhollan, Smithboro",,Monaghan,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
319,13/01/2010,"Dundalk Road, Ardee",,Louth,168000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
320,13/01/2010,"L226 Bru na Sionna, Shannon",V14 5P43,Clare,99391,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
321,13/01/2010,"Mirah, Turloughmore, Galway",H91 AE3T,Galway,235000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
322,13/01/2010,"ROSSBRIN, MENLOE GARDENS, BLACKROCK",A94 AY56,Cork,485000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
323,13/01/2010,"Shannagh, raphoe, Co Donegal",,Donegal,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
324,13/01/2010,"The Grove, Kilteevan, Roscommon",F42 5608,Roscommon,50000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
325,14/01/2010,"''Villa Bosco'', Newtown, Co Waterfod",,Waterford,258000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
326,14/01/2010,"111 Coopers Grange, Old Quarter, Ballincollig",P31 9NCP,Cork,358590,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
327,14/01/2010,"112, Greenpark Meadows, Mullingar",N91 Y6CW,Westmeath,160000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
328,14/01/2010,"119deerpark, friars walk",,Cork,300000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
329,14/01/2010,"1218 Corduff, Donadea, Naas",W91 N259,Kildare,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
330,14/01/2010,"13 Dunvale Crescent, Frankfield, Grange",,Cork,300000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
331,14/01/2010,"13 ros mor view, scholarstown road, knocklyon",D16 A7D9,Dublin,270000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
332,14/01/2010,"139 Meadowgate, Knockmullen, Gorey",Y25 3F3Y,Wexford,207048.45,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
333,14/01/2010,"14 Barretstown Meadows, Newbridge",W12 9T90,Kildare,325991.18,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
334,14/01/2010,"14 Block D Doolin House, Clare Village, Clare Hall Dublin 17",,Dublin,149735.68,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
335,14/01/2010,"2 Belarmine Hall, Newtownlittle  Stepaside, Dublin 18",D18 P5HF,Dublin,214097,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
336,14/01/2010,"2 RINAWADE PARK, LEIXLIP",,Kildare,275000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
337,14/01/2010,"2 The Park, Drummin Village, Nenagh",E45 YVCN,Tipperary,122500,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
338,14/01/2010,"22  4 Herberton Street, Rialto, Dublin 8",D08 NCHW,Dublin,182000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
339,14/01/2010,"279  Captain's Road, Crumlin",D12 YDE9,Dublin,185000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
340,14/01/2010,"3 cluainin na mbo, enniscrone",,Sligo,205000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
341,14/01/2010,"3 RYEWATER, DISTILLERY LANE, LEIXLIP",,Kildare,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
342,14/01/2010,"31 dromard road, drimnagh",D12 EAE8,Dublin,16000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
